station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class,precip_lag6,precip_lag12,t_med_lag6,precip_roll6,precip_roll12,t_med_anom_roll3,station_lat,station_lon,aridity_idx,drought_class_7
Chisinau,1979,4,51.7,11.3,5.4,17.4,0.076926,0.522647,1.020174,0.687873,-0.524815,0.866025403784439,-0.5,0.1767,0.4633,0.3233,11.31,17.2,46.2,2.7,-3.3,32.93333333333333,Normal,25.8,26.6,11.2,30.899999999999995,52.62499999999999,-1.3066666666666664,46.971568,28.848373,2.427230046948357,Normal
Chisinau,1979,5,64.6,17.8,11.8,23.3,-0.342525,-0.000874,0.844844,0.714927,-0.322701,0.5,-0.866025403784439,1.8633,2.05,1.33,6.54,51.7,29.9,11.3,-3.3,44.5,Normal,17.4,51.4,3.2,38.76666666666667,53.724999999999994,0.16776666666666698,46.971568,28.848373,2.3237410071942444,Normal
Chisinau,1979,6,36.5,18.3,13.2,24.9,-0.997384,-0.566817,0.314776,0.360692,-0.450249,0.0,-1.0,-1.9367,-0.9833,-1.2833,-42.0167,64.6,17.2,17.8,2.7,50.93333333333334,Normal,23.0,93.4,-2.5,41.01666666666667,48.98333333333333,0.034433333333333614,46.971568,28.848373,1.2897526501766785,Normal
Chisinau,1979,7,62.4,21.6,15.3,28.4,-0.796218,-0.960181,-0.309073,-0.624233,-0.125819,-0.5,-0.866025403784439,-0.49,-0.8533,0.2767,6.24,36.5,51.7,18.3,11.3,54.5,Normal,46.2,187.4,-3.3,43.71666666666667,38.56666666666666,-0.18779999999999972,46.971568,28.848373,1.9746835443037973,Normal
Chisinau,1979,8,37.1,20.7,14.6,25.7,-1.24135,-1.365115,-0.963503,-0.428939,-0.233745,-0.866025403784438,-0.5,-0.8367,-0.92,-1.8067,-12.6667,62.4,64.6,21.6,17.8,45.333333333333336,Dry,29.9,21.0,-3.3,44.916666666666664,39.908333333333324,-1.0877999999999997,46.971568,28.848373,1.208469055374593,Moderately Dry
Chisinau,1979,9,26.0,16.0,10.6,21.7,-0.975983,-1.355474,-1.355618,-0.65805,-0.656942,-1.0,-0.0,-0.2667,0.37,-0.6567,-17.3033,37.1,36.5,20.7,18.3,41.833333333333336,Dry,17.2,67.1,2.7,46.38333333333333,36.48333333333333,-0.531133333333333,46.971568,28.848373,1.0,Moderately Dry
Chisinau,1979,10,43.3,10.2,5.1,15.3,0.014864,-0.990069,-1.375326,-0.467829,-0.426702,-0.866025403784439,0.5,0.4567,0.3167,0.4867,8.2933,26.0,62.4,16.0,21.6,35.46666666666667,Normal,51.7,25.8,11.3,44.98333333333333,37.94166666666666,-0.21556666666666638,46.971568,28.848373,2.1435643564356437,Normal
Chisinau,1979,11,63.6,4.0,-0.6,9.0,1.112715,0.070471,-0.913215,-0.111058,-0.08919,-0.5,0.866025403784438,0.23,0.6467,0.2467,28.5567,43.3,37.1,10.2,20.7,44.3,Normal,64.6,17.4,17.8,44.81666666666666,41.791666666666664,0.14000000000000032,46.971568,28.848373,4.542857142857143,Normal
Chisinau,1979,12,13.0,1.1,-3.1,5.3,0.340154,0.66341,-0.488481,-0.242099,-0.127782,-0.0,1.0,1.7633,1.6833,1.8767,-14.38,63.6,26.0,4.0,16.0,39.96666666666667,Normal,36.5,23.0,18.3,40.9,40.95833333333333,0.816666666666667,46.971568,28.848373,1.1711711711711712,Normal
Chisinau,1980,1,32.7,-0.4,-4.8,3.4,0.879449,1.052918,0.043626,-0.356232,0.068446,0.5,0.866025403784439,2.4067,2.0267,2.1933,-3.9567,13.0,43.3,1.1,10.2,36.43333333333333,Wet,62.4,46.2,21.6,35.95,39.83333333333333,1.4666666666666668,46.971568,28.848373,3.4062500000000004,Moderately Wet
Chisinau,1980,2,47.4,3.1,-0.9,6.5,0.862328,0.940115,0.711647,-0.339324,0.235894,0.866025403784439,0.5,3.84,3.67,3.1667,19.3133,32.7,63.6,-0.4,4.0,31.03333333333333,Normal,37.1,29.9,20.7,37.666666666666664,41.291666666666664,2.6700000000000004,46.971568,28.848373,3.618320610687023,Normal
